time,X_value,Y_value,Z_value
Started:,Dec 05 2019,17:52:11:716, 
7.1893,1.27725,-5.57825,9.64582
7.1893,1.45082,-5.93377,10.34610
7.1973,1.59567,-5.93617,10.48855
7.2215,0.60331,-5.49805,9.32621
7.2523,0.11611,-5.13175,9.02216
7.2897,0.08260,-4.89593,8.81148
7.2897,0.03352,-4.52245,8.64509
7.3064,-0.11492,-4.16932,8.67382
7.3469,-0.48002,-3.94907,8.73128
7.3469,-0.75414,-3.84612,9.10356
7.3545,-0.78526,-3.54805,9.23763
7.3863,-0.76851,-3.24760,9.41479
7.4011,-0.38306,-3.02135,9.44951
7.4220,0.19153,-2.73645,9.28791
7.4435,0.49199,-2.39170,9.16461
7.4841,0.16878,-2.31150,9.02695
7.4841,-0.35193,-2.27799,8.67023
7.5139,-0.98996,-2.35699,9.10236
7.5433,-1.11685,-2.49226,8.44279
7.5433,-1.44604,-2.70174,8.69058
7.5542,-1.80395,-2.73885,8.43441
7.5828,-2.12596,-2.57725,7.77244
7.5974,-2.12596,-2.70533,7.74371
7.6220,-1.61003,-3.17817,7.77244
7.6494,-0.34834,-3.96104,8.99583
7.6683,0.93729,-4.67687,9.64223
7.6894,1.86141,-5.42862,10.38560
7.7118,0.33517,-4.98332,9.28312
7.7221,0.33996,-4.19805,8.09325
7.7469,0.19272,-4.63138,9.31065
7.7545,0.11013,-4.63498,9.62308
7.7844,-0.05267,-4.55836,9.26277
7.8014,-0.03112,-4.27825,8.53975
7.8220,-0.03831,-3.79584,7.96038
7.8402,0.37348,-3.28710,8.15789
7.8892,0.87145,-3.08599,8.71452
7.8892,0.98517,-3.10754,9.76792
7.8992,0.81160,-3.34695,10.08753
7.9279,0.31602,-3.31104,9.68892
7.9510,-0.10175,-3.41279,9.50697
7.9548,-0.18554,-3.34216,9.35614
7.9784,-0.28250,-3.33857,8.99224
7.9982,-0.11013,-3.47025,8.95273
8.0184,-0.02514,-3.80901,9.31664
8.0481,-0.23941,-3.98258,9.19932
8.0887,0.03711,-3.81500,8.65108
8.0888,1.35147,-3.78387,8.41047
8.0888,1.61841,-3.89640,8.59841
8.1174,0.82357,-3.89161,8.69417
8.1378,0.27652,-3.75514,9.36811
8.1471,-0.04908,-3.91435,9.18137
