time,X_value,Y_value,Z_value
Started:,Dec 05 2019,17:55:46:145, 
10.2655,-0.56501,-3.38526,9.22087
10.2655,-0.12569,-3.73001,9.55126
10.2731,0.10175,-4.09032,9.73441
10.3175,-0.39024,-4.62660,10.07796
10.3176,-0.85948,-5.18921,10.28505
10.3337,-0.41178,-5.32687,9.92234
10.3687,-0.10055,-5.05634,9.72363
10.3934,-0.05147,-4.95459,9.73800
10.3935,0.26096,-4.79658,9.69490
10.4176,0.61050,-4.46380,9.49380
10.4525,0.83315,-4.21481,9.41001
10.4525,0.81758,-4.27586,9.13708
10.5122,0.31961,-4.14778,9.22087
10.5122,0.55902,-3.84253,9.01258
10.5122,0.85350,-4.02328,9.14546
10.5372,0.56381,-4.20045,9.50697
10.5681,-0.00479,-3.76711,9.31185
10.5698,-0.07541,-3.30745,9.14905
10.6039,0.25617,-3.20450,9.18855
10.6193,0.47643,-3.64502,9.67814
10.6301,0.25737,-3.60312,9.74638
10.6625,-0.31363,-3.20929,9.62428
10.6677,-0.39742,-3.02734,9.27115
10.6888,-0.29447,-3.21168,8.79592
10.7185,0.00120,-3.32899,8.78874
10.7371,0.38545,-3.69529,9.27115
10.7489,0.43094,-3.98378,9.35973
10.8045,0.20470,-3.90956,9.17897
10.8045,-0.28131,-3.99695,9.15743
10.8076,-0.32799,-4.03047,9.12511
10.8654,0.20230,-3.76352,9.16102
10.8671,0.45488,-3.64262,9.25918
10.8671,0.07781,-3.36969,9.22207
10.9186,-0.25377,-3.29548,8.93238
10.9186,-0.07661,-3.28351,9.22566
10.9278,0.08020,-3.08001,9.62188
10.9681,0.04190,-2.79631,9.60991
10.9682,-0.10773,-2.69216,9.21010
10.9862,-0.60212,-2.77715,9.11314
11.0181,-0.47044,-2.61436,9.09518
11.0472,-0.34116,-2.46592,9.11074
11.0472,-0.26574,-2.59760,8.95632
11.0654,-0.55902,-2.69935,8.68340
11.1050,-0.88103,-2.65146,8.56728
11.1051,-0.56261,-2.56528,8.95632
11.1388,-0.45009,-2.50183,9.50457
11.1659,-0.80681,-2.87292,9.29868
11.1659,-1.23655,-3.35174,8.89647
11.2041,-1.28204,-3.37927,8.98146
11.2041,-1.02946,-3.03931,9.18975
11.2240,-0.55423,-2.87531,8.85577
11.2657,-0.00958,-2.92679,8.83303
11.2665,0.40101,-3.04888,9.11553
11.2840,0.43333,-3.23084,9.24122
11.3183,0.50635,-3.48222,9.11793
11.3379,0.40221,-3.38406,9.03653
11.3436,0.52072,-3.32540,9.12032
11.3683,0.54945,-3.33857,9.07244
11.4045,0.43213,-3.32660,8.87732
11.4045,0.47882,-3.37688,8.84859
11.4630,0.51353,-3.61150,9.00420
11.4630,0.47643,-3.81500,9.18496
